rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
1,Chris Johnson,TEN,RB,16,0,0,0,2006,14,50,503,2,0,0,0,0,23.0,367.9
2,Aaron Rodgers,GB,QB,16,4434,30,7,316,5,0,0,0,0,0,0,0,21.4,343.0
3,Adrian Peterson,MIN,RB,16,0,0,0,1383,18,43,436,0,0,0,0,0,18.7,299.4
4,Maurice Jones-Drew,JAX,RB,16,0,0,0,1391,15,53,374,1,0,0,0,0,18.6,297.0
5,Drew Brees,NO,QB,15,4388,34,11,33,2,1,-4,0,0,0,0,0,19.5,292.9
6,Ray Rice,BAL,RB,16,0,0,0,1339,7,78,702,1,0,0,0,0,17.8,285.1
7,Brett Favre,MIN,QB,16,4202,33,7,7,0,1,-2,0,0,0,0,0,17.7,283.1
8,Matt Schaub,HOU,QB,16,4770,29,15,57,0,0,0,0,0,0,0,0,17.5,280.5
9,Peyton Manning,IND,QB,16,4500,33,16,-13,0,0,0,0,0,0,0,0,17.4,278.7
10,Tony Romo,DAL,QB,16,4483,26,9,105,1,0,0,0,0,0,0,0,17.1,273.8
11,Tom Brady,NE,QB,16,4398,28,13,44,1,0,0,0,0,0,0,0,16.9,270.3
12,Philip Rivers,LAC,QB,16,4254,28,9,50,1,0,0,0,0,0,0,0,16.8,269.2
13,Ben Roethlisberger,PIT,QB,15,4328,26,12,82,2,0,0,0,0,0,0,0,17.8,267.3
14,Andre Johnson,HOU,WR,16,0,0,0,10,0,101,1569,9,0,0,0,0,16.5,264.4
15,Frank Gore,SF,RB,14,0,0,0,1120,10,52,406,3,0,0,0,0,18.0,252.6
16,Randy Moss,NE,WR,16,0,0,0,0,0,83,1264,13,0,1,0,0,15.4,245.9
17,Miles Austin,DAL,WR,16,0,0,0,-2,0,81,1320,11,0,0,0,0,14.9,238.3
18,Larry Fitzgerald,ARI,WR,16,0,0,0,0,0,97,1092,13,0,0,0,0,14.7,235.7
19,Thomas Jones,NYJ,RB,16,0,0,0,1402,14,10,58,0,0,0,0,0,14.7,235.0
20,Donovan McNabb,PHI,QB,14,3553,22,10,140,2,1,1,0,0,0,0,0,16.8,234.7
21,Reggie Wayne,IND,WR,16,0,0,1,0,0,100,1264,10,0,0,0,0,14.6,234.4
22,Eli Manning,NYG,QB,16,4021,27,14,65,0,0,0,0,0,0,0,0,14.5,231.3
23,Ricky Williams,MIA,RB,16,0,0,1,1121,11,35,264,2,0,0,0,0,14.4,230.0
24,Jay Cutler,CHI,QB,16,3666,27,26,173,1,0,0,0,0,0,0,0,14.2,227.9
25,Brandon Marshall,DEN,WR,15,0,0,0,39,0,101,1120,10,0,0,0,0,15.1,226.4
26,Roddy White,ATL,WR,16,0,0,0,2,0,85,1153,11,0,0,1,0,14.0,224.0
27,Wes Welker,NE,WR,14,0,0,0,36,0,123,1348,4,0,0,0,1,16.0,223.9
28,Joseph Addai,IND,RB,15,22,1,0,828,10,51,336,3,0,0,0,0,14.9,222.8
29,Dallas Clark,IND,TE,16,0,0,0,11,0,100,1106,10,0,0,0,0,13.9,221.7
30,Ryan Grant,GB,RB,16,0,0,0,1253,11,25,197,0,0,0,0,0,13.8,221.5
31,David Garrard,JAX,QB,16,3597,15,10,323,3,0,0,0,0,0,0,0,13.8,220.2
32,Steven Jackson,LAR,RB,15,0,0,0,1416,4,51,322,0,0,0,0,0,14.6,219.3
33,Sidney Rice,MIN,WR,16,0,0,0,0,0,83,1312,8,0,0,0,0,13.7,218.7
34,Jason Campbell,WAS,QB,16,3618,20,15,236,1,0,0,0,0,0,0,0,13.6,218.3
35,DeSean Jackson,PHI,WR,15,0,0,0,137,1,62,1156,9,0,0,0,0,14.6,218.3
36,Steve Smith,NYG,WR,16,0,0,0,0,0,107,1220,7,0,0,0,0,13.6,217.5
37,Kyle Orton,DEN,QB,16,3802,21,12,71,0,0,0,0,0,0,0,0,13.4,215.2
38,Kurt Warner,ARI,QB,15,3753,26,14,10,0,0,0,0,0,0,0,0,14.3,215.1
39,Vernon Davis,SF,TE,16,0,0,0,0,0,78,965,13,0,0,0,0,13.3,213.5
40,Carson Palmer,CIN,QB,16,3094,21,13,93,3,0,0,0,0,0,0,0,13.1,209.1
41,Joe Flacco,BAL,QB,16,3613,21,12,56,0,0,0,0,0,0,0,0,12.9,206.1
42,Vincent Jackson,LAC,WR,15,0,0,0,11,0,68,1167,9,0,0,0,0,13.7,205.8
43,Jamaal Charles,KC,RB,15,0,0,0,1120,7,40,297,1,0,0,0,0,13.7,205.7
44,Antonio Gates,LAC,TE,16,0,0,0,0,0,79,1157,8,0,0,0,0,12.7,203.2
45,Patrick Willis,SF,LB,16,0,0,0,0,0,0,0,0,4,3,3,0,12.4,199.2
46,Hines Ward,PIT,WR,16,0,0,0,0,0,95,1167,6,0,0,0,0,12.4,198.2
47,Jonathan Stewart,CAR,RB,16,0,0,0,1133,10,18,139,1,0,0,0,0,12.4,198.2
48,Chad Johnson,CIN,WR,16,0,0,0,32,0,72,1047,9,0,0,0,0,12.1,193.9
49,Marques Colston,NO,WR,16,0,0,0,6,0,70,1074,9,0,0,0,0,12.1,193.0
50,Santonio Holmes,PIT,WR,16,0,0,1,6,0,79,1248,5,0,0,0,0,12.1,192.9
51,Rashard Mendenhall,PIT,RB,16,0,0,0,1108,7,25,261,1,0,0,0,0,12.0,191.4
52,Fred Jackson,BUF,RB,16,27,1,0,1062,2,46,371,2,0,0,0,0,12.0,191.4
53,DeAngelo Williams,CAR,RB,13,0,0,0,1117,7,29,252,0,0,0,0,0,14.6,189.4
54,Matt Forte,CHI,RB,16,0,0,0,929,4,57,471,0,0,0,0,0,11.8,188.5
55,Matt Ryan,ATL,QB,14,2916,22,14,49,1,0,0,0,0,0,0,0,13.1,183.5
56,Brent Celek,PHI,TE,16,0,0,0,0,0,76,971,8,0,0,0,0,11.4,183.1
57,Derrick Mason,BAL,WR,16,0,0,0,2,0,73,1028,7,0,0,0,0,11.3,181.5
58,Cedric Benson,CIN,RB,13,0,0,0,1251,6,17,111,0,0,0,0,0,13.9,180.7
59,Jon Beason,CAR,LB,16,0,0,0,0,0,0,0,0,3,3,1,2,11.1,178.0
60,Steve Smith,CAR,WR,15,0,0,0,22,0,65,982,7,0,0,0,0,11.8,176.9
61,Donald Driver,GB,WR,16,0,0,0,13,0,70,1061,6,0,0,0,0,11.0,176.4
62,Knowshon Moreno,DEN,RB,16,0,0,0,947,7,28,213,2,0,0,0,0,11.0,176.0
63,Pierre Thomas,NO,RB,14,0,0,0,793,6,39,302,2,0,0,0,0,12.5,175.0
64,Brian Cushing,HOU,LB,16,0,0,0,0,0,0,0,0,4,4,2,0,10.9,174.5
65,Tim Hightower,ARI,RB,16,0,0,0,598,8,63,428,0,0,0,0,0,10.9,174.1
66,Greg Jennings,GB,WR,16,0,0,0,0,0,68,1113,4,0,0,0,0,10.8,173.3
67,Anquan Boldin,ARI,WR,15,0,0,0,12,1,84,1024,4,0,0,0,0,11.4,171.6
68,Jared Allen,MIN,DE,16,0,0,0,0,0,0,0,0,15,1,5,3,10.4,166.8
69,LaDainian Tomlinson,LAC,RB,14,0,0,0,730,12,20,154,0,0,0,0,0,11.9,166.4
70,Marion Barber,DAL,RB,15,0,0,0,932,7,26,221,0,0,0,0,0,11.1,166.3
71,Charles Woodson,GB,CB,16,0,0,0,0,0,0,0,0,2,9,4,1,10.4,165.8
72,Calvin Johnson,DET,WR,14,0,0,0,73,0,67,984,5,0,0,0,0,11.8,165.2
73,Tony Gonzalez,ATL,TE,16,0,0,0,0,0,83,867,6,0,0,0,0,10.3,164.2
74,Matt Cassel,KC,QB,15,2924,16,16,189,0,0,0,0,0,0,0,0,10.9,163.9
75,Jerome Harrison,CLE,RB,14,0,0,0,862,5,34,220,2,0,0,0,0,11.7,163.2
76,Kevin Smith,DET,RB,13,0,0,0,747,4,41,415,1,0,0,0,0,12.5,162.7
77,Jason Witten,DAL,TE,16,0,0,0,0,0,94,1030,2,0,0,0,0,10.1,162.0
78,Matt Hasselbeck,SEA,QB,14,3029,17,17,119,0,0,0,0,0,0,0,0,11.5,161.1
79,DJ Williams,DEN,LB,16,0,0,0,0,0,0,0,0,4,0,3,2,10.0,160.5
80,Cadillac Williams,TB,RB,16,0,0,0,823,4,28,217,3,0,0,0,0,10.0,160.0
81,Percy Harvin,MIN,WR,15,0,0,0,135,0,60,790,6,0,0,0,0,10.6,158.5
82,Mike Sims-Walker,JAX,WR,15,0,0,0,0,0,63,869,7,0,0,0,0,10.6,158.4
83,Kellen Winslow,TB,TE,16,0,0,0,7,0,77,884,5,0,0,0,0,9.8,157.6
84,Lamarr Woodley,PIT,LB,16,0,0,0,0,0,0,0,0,14,0,1,1,9.7,155.9
85,Ray Lewis,BAL,LB,16,0,0,0,0,0,0,0,0,3,0,2,1,9.7,155.1
86,Robert Meachem,NO,WR,16,0,0,0,82,0,45,722,9,0,0,1,1,9.7,154.9
87,Heath Miller,PIT,TE,16,0,0,0,0,0,76,789,6,0,0,0,0,9.6,152.9
88,David Hawthorne,SEA,LB,16,0,0,0,0,0,0,0,0,4,3,2,1,9.5,152.7
89,Willis McGahee,BAL,RB,16,0,0,0,544,12,15,85,2,0,0,0,0,9.5,152.4
90,Terrell Owens,BUF,WR,16,0,0,0,54,1,55,829,5,0,0,0,0,9.5,151.8
91,David Harris,NYJ,LB,16,0,0,0,0,0,0,0,0,6,2,2,0,9.5,151.5
92,Visanthe Shiancoe,MIN,TE,16,0,0,0,0,0,56,566,11,0,0,0,0,9.4,150.6
93,Kirk Morrison,LV,LB,16,0,0,0,0,0,0,0,0,2,0,3,1,9.4,150.3
94,Nate Kaeding,LAC,K,16,0,0,0,0,0,0,0,0,0,0,0,0,9.4,150.0
95,James Laurinaitis,LAR,LB,16,0,0,0,0,0,0,0,0,2,2,1,1,9.4,150.0
96,Michael Turner,ATL,RB,11,0,0,0,871,10,5,35,0,0,0,0,0,13.6,149.1
97,Ahmad Bradshaw,NYG,RB,15,0,0,0,778,7,21,207,0,0,0,0,0,9.8,147.0
98,James Harrison,PIT,LB,16,0,0,0,0,0,0,0,0,10,0,5,2,9.2,146.7
99,TJ Houshmandzadeh,SEA,WR,16,0,0,0,0,0,79,911,3,0,0,0,0,9.2,146.6
100,Darren Sproles,LAC,RB,16,0,0,0,343,3,45,497,4,0,0,0,0,9.2,146.5
