fpts,fpts_ci,rank_overall,rank_pos,rush_att,rush_yd,rush_td,rec_rcpt,rec_tgt,rec_yd,rec_td,player,team,pos,source,source_url,fpts_halfppr_adjust
17.78,0.03-28.09,#292,#123,4.74,27.61,0.22,7.44,11.41,71.76,0.61,Ray-Ray McCloud,ATL,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
17.235,-0.11-27.91,#293,#124,4.34,24.88,0.2,6.67,11.59,73.62,0.5,D'Wayne Eskridge,SEA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
16.885,-0.2-27.8,#295,#125,0.0,0.0,0.0,6.17,12.41,98.24,0.64,Marquez Valdes-Scantling,BUF,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
17.71,-0.36-27.62,#296,#126,0.0,0.0,0.0,8.16,13.49,94.27,0.74,Jauan Jennings,SF,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
17.485,-0.38-27.58,#297,#127,4.53,25.72,0.19,7.77,11.92,72.33,0.49,Devin Duvernay,JAC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
16.83,-0.62-27.3,#299,#128,0.0,0.0,0.0,6.98,12.05,99.31,0.58,Justin Watson,KC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
17.450000000000003,-0.88-26.98,#300,#129,0.0,0.0,0.0,8.8,14.2,92.91,0.62,Sterling Shepard,TB,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
14.790000000000001,-1.03-26.81,#301,#130,9.0,51.41,0.4,3.8,6.01,39.38,0.34,Kadarius Toney,KC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
15.345,-1.87-25.81,#305,#131,0.0,0.0,0.0,6.75,12.41,80.41,0.64,Chase Claypool,BUF,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
15.675,-1.88-25.8,#306,#132,0.0,0.0,0.0,7.43,12.05,88.62,0.54,Skyy Moore,KC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
14.985000000000001,-2.18-25.46,#307,#133,0.0,0.0,0.0,6.69,11.74,90.46,0.44,Olamide Zaccheaus,WSH,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
14.295,-2.78-24.74,#310,#134,0.0,0.0,0.0,6.63,11.74,86.91,0.38,Dyami Brown,WSH,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
13.91,-3.02-24.46,#312,#135,0.0,0.0,0.0,6.38,11.01,78.06,0.5,Ashton Dulin,IND,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
13.77,-3.09-24.39,#313,#136,0.0,0.0,0.0,6.24,10.05,79.62,0.53,Deonte Harty,BAL,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
13.32,-3.61-23.73,#318,#137,0.0,0.0,0.0,6.52,11.08,73.18,0.49,David Bell,CLE,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
12.575,-3.73-23.61,#319,#138,0.0,0.0,0.0,5.27,9.02,74.04,0.45,Donovan Peoples-Jones,DET,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
13.5,-3.8-23.52,#321,#139,0.0,0.0,0.0,7.28,11.74,74.92,0.4,Jamison Crowder,WSH,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
12.3,-3.98-23.32,#322,#140,0.0,0.0,0.0,5.26,9.05,65.75,0.53,Jalen Brooks,DAL,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
12.5,-4.02-23.28,#323,#141,0.0,0.0,0.0,5.74,9.83,68.2,0.47,Scotty Miller,PIT,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
12.68,-4.12-23.14,#324,#142,0.0,0.0,0.0,6.34,11.87,71.62,0.38,Trent Sherfield,MIN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
12.265,-4.42-22.78,#328,#143,0.0,0.0,0.0,6.17,10.57,69.95,0.37,Brandon Johnson,DEN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
11.21,-4.93-22.19,#334,#144,0.0,0.0,0.0,5.16,8.81,69.04,0.32,Damiere Byrd,WSH,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
12.115,-4.99-22.13,#335,#145,0.0,0.0,0.0,7.09,10.72,64.51,0.35,Allen Robinson,NYG,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
10.094999999999999,-5.61-21.39,#338,#146,0.0,0.0,0.0,4.41,7.93,60.74,0.33,Jalen Guyton,LV,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
9.524999999999999,-6.29-20.57,#343,#147,0.0,0.0,0.0,4.77,8.12,58.27,0.19,Terrace Marshall,CAR,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
8.96,-6.35-20.49,#344,#148,2.17,12.31,0.11,3.78,5.77,38.27,0.22,Laviska Shenault,SEA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
9.469999999999999,-6.53-20.29,#347,#149,0.0,0.0,0.0,5.18,8.42,50.82,0.34,Parris Campbell,PHI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
8.41,-6.91-19.85,#351,#150,0.0,0.0,0.0,3.88,6.01,46.01,0.34,Mecole Hardman,KC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
8.05,-7.02-19.7,#352,#151,0.0,0.0,0.0,3.42,6.03,42.7,0.35,Racey McMath,DAL,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
8.075,-7.05-19.67,#353,#152,0.0,0.0,0.0,3.53,5.71,43.66,0.34,Josh Ali,ATL,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
7.955,-7.18-19.54,#355,#153,0.0,0.0,0.0,3.55,5.97,44.17,0.34,Bo Melton,GB,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
7.9,-7.21-19.47,#357,#154,0.0,0.0,0.0,3.54,6.01,43.31,0.34,Justyn Ross,KC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
7.495,-7.5-19.14,#359,#155,0.0,0.0,0.0,3.35,5.85,40.25,0.33,Tyler Johnson,LA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
7.470000000000001,-7.7-18.92,#361,#156,0.0,0.0,0.0,3.72,5.92,42.09,0.23,River Cracraft,MIA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
7.095,-7.76-18.84,#362,#157,0.0,0.0,0.0,3.11,5.44,44.46,0.17,David Moore,CAR,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
7.01,-7.8-18.8,#363,#158,0.0,0.0,0.0,3.02,5.34,42.09,0.17,Nick Westbrook-Ikhine,TEN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
7.265000000000001,-7.82-18.78,#365,#159,0.0,0.0,0.0,3.57,5.93,40.27,0.22,Robert Woods,HOU,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
7.16,-7.83-18.75,#366,#160,0.0,0.0,0.0,3.4,5.77,39.78,0.26,Dareke Young,SEA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
7.140000000000001,-7.85-18.73,#367,#161,0.0,0.0,0.0,3.4,5.77,39.52,0.26,Easop Winston Jr.  E. Winston Jr.,SEA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
7.04,-7.92-18.64,#369,#162,0.0,0.0,0.0,3.36,5.94,39.83,0.2,Denzel Mims,JAC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.805,-8.05-18.49,#371,#163,0.0,0.0,0.0,3.17,5.47,37.48,0.25,D.J. Montgomery,IND,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.68,-8.06-18.48,#373,#164,0.0,0.0,0.0,2.94,5.04,37.37,0.23,Tylan Wallace,BAL,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.824999999999999,-8.13-18.41,#375,#165,0.0,0.0,0.0,3.37,5.89,39.45,0.18,Dax Milne,WSH,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.725,-8.14-18.4,#377,#166,0.0,0.0,0.0,3.19,5.94,38.15,0.18,Jalen Nailor,MIN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.59,-8.25-18.27,#380,#167,0.0,0.0,0.0,3.16,5.54,37.05,0.19,James Proche,CLE,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.5249999999999995,-8.31-18.17,#381,#168,0.0,0.0,0.0,3.19,5.38,38.21,0.17,Chris Moore,ARI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.404999999999999,-8.35-18.13,#385,#169,0.0,0.0,0.0,3.03,5.26,36.64,0.17,Lil'Jordan Humphrey,DEN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.77,-8.4-18.08,#387,#170,0.0,0.0,0.0,3.86,5.92,35.42,0.18,Braxton Berrios,MIA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.27,-8.44-18.04,#389,#171,0.0,0.0,0.0,2.94,5.27,34.73,0.2,Kristian Wilkerson,LV,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.265,-8.48-17.98,#390,#172,0.0,0.0,0.0,3.03,5.27,38.25,0.17,Kayshon Boutte,NE,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.3549999999999995,-8.51-17.95,#391,#173,0.0,0.0,0.0,3.27,5.37,35.93,0.17,Miles Boykin,NYG,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.209999999999999,-8.69-17.73,#396,#174,0.0,0.0,0.0,3.38,5.37,34.54,0.17,Isaiah Hodgins,NYG,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
6.005,-8.74-17.68,#399,#175,0.0,0.0,0.0,3.07,5.27,36.33,0.17,Tyquan Thornton,NE,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
5.915,-8.76-17.66,#400,#176,0.0,0.0,0.0,2.93,5.27,36.63,0.17,Jalen Reagor,NE,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
5.9350000000000005,-8.76-17.64,#401,#177,0.0,0.0,0.0,2.99,5.38,32.39,0.17,Zach Pascal,ARI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
5.785,-8.84-17.56,#403,#178,0.0,0.0,0.0,2.85,5.26,31.77,0.17,Phillip Dorsett,DEN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
5.9350000000000005,-9.02-17.32,#406,#179,0.0,0.0,0.0,3.57,5.37,32.52,0.17,Isaiah McKenzie,NYG,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
4.4,-9.64-16.58,#421,#180,0.0,0.0,0.0,1.86,3.01,24.4,0.17,Tre'Quan Smith,DET,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
4.53,-9.66-16.58,#423,#181,0.0,0.0,0.0,2.14,3.71,25.15,0.19,Jaelon Darden,CLE,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
4.265,-9.74-16.46,#430,#182,0.0,0.0,0.0,1.81,3.11,23.33,0.17,Andy Isabella,BUF,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
4.24,-9.74-16.46,#430,#182,0.0,0.0,0.0,1.76,3.11,23.58,0.17,K.J. Hamler,BUF,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
4.07,-9.92-16.28,#445,#184,0.0,0.0,0.0,1.78,2.85,22.05,0.17,Austin Mack,ATL,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.93,-10-16.16,#452,#185,0.0,0.0,0.0,1.7,3.01,22.18,0.17,Tom Kennedy,DET,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.905,-10.02-16.12,#455,#186,0.0,0.0,0.0,1.71,3.01,21.99,0.17,Daurice Fountain,DET,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.905,-10.02-16.12,#455,#186,0.0,0.0,0.0,1.71,3.01,21.91,0.17,Maurice Alexander,DET,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.905,-10.02-16.12,#455,#186,0.0,0.0,0.0,1.71,3.01,21.8,0.17,Antoine Green,DET,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.86,-10.06-16.08,#459,#189,0.0,0.0,0.0,1.7,2.96,21.89,0.17,Xavier Hutchinson,HOU,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.8400000000000003,-10.08-16.06,#460,#190,0.0,0.0,0.0,1.7,2.97,21.22,0.17,Samori Toure,GB,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.81,-10.09-16.05,#461,#191,0.0,0.0,0.0,1.66,2.85,20.89,0.17,Dante Pettis,CHI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.835,-10.09-16.05,#461,#191,0.0,0.0,0.0,1.71,2.96,21.64,0.17,John Metchie III,HOU,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.8150000000000004,-10.11-16.05,#464,#193,0.0,0.0,0.0,1.69,2.87,22.36,0.17,Equanimeous St. Brown  E. St. Brown,NO,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.8600000000000003,-10.1-16.04,#464,#193,0.0,0.0,0.0,1.78,3.02,21.18,0.17,Montrell Washington,KC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.8800000000000003,-10.12-16.02,#469,#195,0.0,0.0,0.0,1.86,2.97,21.28,0.17,Malik Heath,GB,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.77,-10.16-15.98,#472,#196,0.0,0.0,0.0,1.72,2.96,19.89,0.17,Shedrick Jackson,CIN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.775,-10.17-15.97,#473,#197,0.0,0.0,0.0,1.75,2.96,19.84,0.17,Charlie Jones,CIN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.7649999999999997,-10.17-15.97,#473,#197,0.0,0.0,0.0,1.73,2.96,19.86,0.17,Kwamie Lassiter II  K. Lassiter II,CIN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.7800000000000002,-10.2-15.94,#475,#199,0.0,0.0,0.0,1.82,2.96,20.68,0.17,Ben Skowronek,HOU,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.705,-10.21-15.93,#476,#200,0.0,0.0,0.0,1.69,2.85,20.21,0.17,Collin Johnson,CHI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.6449999999999996,-10.27-15.87,#478,#201,0.0,0.0,0.0,1.69,2.85,19.81,0.17,Velus Jones,CHI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.69,-10.27-15.85,#479,#202,0.0,0.0,0.0,1.8,2.99,20.12,0.17,Erik Ezukanma,MIA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.545,-10.29-15.85,#481,#203,0.0,0.0,0.0,1.53,2.71,18.86,0.17,Chris Conley,SF,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.6849999999999996,-10.28-15.84,#481,#203,0.0,0.0,0.0,1.81,2.99,20.15,0.17,Braylon Sanders,MIA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.62,-10.3-15.84,#483,#205,0.0,0.0,0.0,1.7,2.85,19.94,0.17,Nsimba Webster,CHI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.6199999999999997,-10.3-15.82,#485,#206,0.0,0.0,0.0,1.72,2.99,19.92,0.17,Anthony Schwartz,MIA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.605,-10.31-15.81,#486,#207,0.0,0.0,0.0,1.71,2.89,20.31,0.17,Simi Fehoko,LAC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.585,-10.33-15.81,#487,#208,0.0,0.0,0.0,1.69,2.85,19.35,0.17,Tyler Scott,CHI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.515,-10.32-15.8,#487,#208,0.0,0.0,0.0,1.55,2.71,17.86,0.17,Ronnie Bell,SF,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.5549999999999997,-10.34-15.8,#489,#210,0.0,0.0,0.0,1.65,2.84,19.59,0.17,Rakim Jarrett,TB,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.565,-10.34-15.8,#489,#210,0.0,0.0,0.0,1.67,2.84,19.57,0.17,Cephus Johnson,TB,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.5549999999999997,-10.35-15.77,#492,#212,0.0,0.0,0.0,1.69,2.87,19.58,0.17,Stanley Morgan Jr.  S. Morgan Jr.,NO,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.6,-10.35-15.77,#492,#212,0.0,0.0,0.0,1.78,2.97,19.88,0.17,Seth Williams,JAC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.595,-10.36-15.76,#496,#214,0.0,0.0,0.0,1.79,2.97,19.65,0.17,Elijah Cooks,JAC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.54,-10.37-15.75,#497,#215,0.0,0.0,0.0,1.7,2.89,19.49,0.17,Cody White,SEA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.55,-10.41-15.71,#498,#216,0.0,0.0,0.0,1.8,2.97,18.88,0.17,Tim Jones,JAC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.485,-10.4-15.7,#498,#216,0.0,0.0,0.0,1.67,2.73,18.78,0.17,Irvin Charles,NYJ,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.485,-10.4-15.7,#498,#216,0.0,0.0,0.0,1.67,2.73,18.81,0.17,Jason Brownlee,NYJ,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.475,-10.41-15.69,#503,#219,0.0,0.0,0.0,1.67,2.73,18.72,0.17,Malik Taylor,NYJ,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.47,-10.41-15.69,#503,#219,0.0,0.0,0.0,1.66,2.73,18.56,0.17,Lance McCutcheon,NYJ,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.4000000000000004,-10.43-15.67,#506,#221,0.0,0.0,0.0,1.56,2.7,20.91,0.1,Cam Sims,CAR,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.48,-10.45-15.65,#509,#222,0.0,0.0,0.0,1.76,2.89,19.3,0.17,Derius Davis,LAC,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.345,-10.46-15.62,#512,#223,0.0,0.0,0.0,1.53,2.73,18.44,0.17,Tyrie Cleveland,IND,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.3449999999999998,-10.49-15.59,#515,#224,0.0,0.0,0.0,1.59,2.82,18.46,0.17,Jacob Harris,PHI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.3449999999999998,-10.49-15.59,#515,#224,0.0,0.0,0.0,1.59,2.76,18.74,0.17,Michael Woods II  M. Woods II,CLE,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.29,-10.5-15.56,#517,#226,0.0,0.0,0.0,1.52,2.67,19.25,0.17,Mason Kinsey,TEN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.3249999999999997,-10.5-15.56,#517,#226,0.0,0.0,0.0,1.59,2.82,18.46,0.17,Britain Covey,PHI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.2849999999999997,-10.5-15.56,#517,#226,0.0,0.0,0.0,1.51,2.67,19.24,0.17,Colton Dowell,TEN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.285,-10.51-15.55,#520,#229,0.0,0.0,0.0,1.53,2.73,18.13,0.17,Juwann Winfree,IND,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.275,-10.52-15.54,#521,#230,0.0,0.0,0.0,1.53,2.7,19.71,0.1,Mike Strachan,CAR,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.26,-10.55-15.51,#523,#231,0.0,0.0,0.0,1.56,2.7,19.61,0.11,Ihmir Smith-Marsette,CAR,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.25,-10.56-15.5,#524,#232,0.0,0.0,0.0,1.56,2.97,18.03,0.17,Trishton Jackson,MIN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.2300000000000004,-10.58-15.48,#525,#233,0.0,0.0,0.0,1.56,2.7,19.22,0.11,Jalen Camp,CAR,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.14,-10.6-15.46,#526,#234,0.0,0.0,0.0,1.42,2.47,17.02,0.17,Marquez Callaway,PIT,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.185,-10.61-15.45,#527,#235,0.0,0.0,0.0,1.53,2.65,19.39,0.07,Kawaan Baker,NE,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.1799999999999997,-10.63-15.43,#528,#236,0.0,0.0,0.0,1.56,2.97,17.24,0.17,N'Keal Harry,MIN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.11,-10.65-15.41,#530,#237,0.0,0.0,0.0,1.46,2.47,16.42,0.17,Dez Fitzpatrick,PIT,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.12,-10.66-15.4,#531,#238,0.0,0.0,0.0,1.5,2.66,17.48,0.17,DJ Turner,LV,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.08,-10.71-15.35,#533,#239,0.0,0.0,0.0,1.52,2.64,17.42,0.15,Jalen Virgil,DEN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
2.99,-10.79-15.25,#536,#240,0.0,0.0,0.0,1.52,2.64,16.46,0.14,David Sills V,DEN,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.0,-10.8-15.26,#536,#240,0.0,0.0,0.0,1.54,2.67,16.82,0.15,Andre Baccellia,ARI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
3.055,-10.8-15.24,#539,#242,0.0,0.0,0.0,1.67,2.68,17.72,0.11,Gunner Olszewski,NYG,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
2.9650000000000003,-10.81-15.25,#539,#242,0.0,0.0,0.0,1.49,2.67,16.85,0.13,Jeff Smith,ARI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
0.9,-12.21-13.51,#543,#244,0.0,0.0,0.0,0.5,2.96,1.49,0.04,Quintez Cephus,HOU,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
0.0,-12.82-12.82,#544,#245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dan Chisena,ARI,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
0.0,-12.82-12.82,#544,#245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raleigh Webb,BAL,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
0.0,-12.82-12.82,#544,#245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Danny Gray,SF,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
0.0,-12.82-12.82,#544,#245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xavier Smith,LA,wr,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/wr,True
